#SIC #Occurrence #Percentage #Accumulated_Percentage
 5700 2 0.00346620450606586 0.804159445407277
 5063 2 0.00346620450606586 0.807625649913343
 7380 2 0.00346620450606586 0.811091854419409
 5331 2 0.00346620450606586 0.814558058925475
 3390 2 0.00346620450606586 0.818024263431541
 5651 2 0.00346620450606586 0.821490467937606
 3845 2 0.00346620450606586 0.824956672443672
 3751 2 0.00346620450606586 0.828422876949738
 4700 2 0.00346620450606586 0.831889081455804
 5160 2 0.00346620450606586 0.83535528596187
 7363 2 0.00346620450606586 0.838821490467936
 5945 2 0.00346620450606586 0.842287694974001
 3613 2 0.00346620450606586 0.845753899480067
 3821 1 0.00173310225303293 0.8474870017331
 3612 1 0.00173310225303293 0.849220103986133
 8711 1 0.00173310225303293 0.850953206239166
 5072 1 0.00173310225303293 0.852686308492199
 4213 1 0.00173310225303293 0.854419410745232
 3530 1 0.00173310225303293 0.856152512998265
 3537 1 0.00173310225303293 0.857885615251298
 5090 1 0.00173310225303293 0.85961871750433
 3576 1 0.00173310225303293 0.861351819757363
 8742 1 0.00173310225303293 0.863084922010396
 3760 1 0.00173310225303293 0.864818024263429
 5070 1 0.00173310225303293 0.866551126516462
 6770 1 0.00173310225303293 0.868284228769495
 8731 1 0.00173310225303293 0.870017331022528
 3715 1 0.00173310225303293 0.871750433275561
 2320 1 0.00173310225303293 0.873483535528594
 3220 1 0.00173310225303293 0.875216637781627
 800 1 0.00173310225303293 0.87694974003466
 4922 1 0.00173310225303293 0.878682842287693
 3942 1 0.00173310225303293 0.880415944540725
 3721 1 0.00173310225303293 0.882149046793758
 4899 1 0.00173310225303293 0.883882149046791
 6794 1 0.00173310225303293 0.885615251299824
 5200 1 0.00173310225303293 0.887348353552857
 3713 1 0.00173310225303293 0.88908145580589
 3443 1 0.00173310225303293 0.890814558058923
 5960 1 0.00173310225303293 0.892547660311956
 3569 1 0.00173310225303293 0.894280762564989
 2080 1 0.00173310225303293 0.896013864818022
 3211 1 0.00173310225303293 0.897746967071055
 3949 1 0.00173310225303293 0.899480069324088
 4911 1 0.00173310225303293 0.90121317157712
 3825 1 0.00173310225303293 0.902946273830153
 3470 1 0.00173310225303293 0.904679376083186
 3430 1 0.00173310225303293 0.906412478336219
 3060 1 0.00173310225303293 0.908145580589252
 7011 1 0.00173310225303293 0.909878682842285
 5531 1 0.00173310225303293 0.911611785095318
 5010 1 0.00173310225303293 0.913344887348351
 2300 1 0.00173310225303293 0.915077989601384
 4941 1 0.00173310225303293 0.916811091854417
 3050 1 0.00173310225303293 0.91854419410745
 5141 1 0.00173310225303293 0.920277296360482
 4522 1 0.00173310225303293 0.922010398613515
 2842 1 0.00173310225303293 0.923743500866548
 3812 1 0.00173310225303293 0.925476603119581
 3600 1 0.00173310225303293 0.927209705372614
 2086 1 0.00173310225303293 0.928942807625647
 2520 1 0.00173310225303293 0.93067590987868
 4400 1 0.00173310225303293 0.932409012131713
 4731 1 0.00173310225303293 0.934142114384746
 3678 1 0.00173310225303293 0.935875216637779
 3231 1 0.00173310225303293 0.937608318890812
 6411 1 0.00173310225303293 0.939341421143845
 5621 1 0.00173310225303293 0.941074523396877
 3433 1 0.00173310225303293 0.94280762564991
 2111 1 0.00173310225303293 0.944540727902943
 2780 1 0.00173310225303293 0.946273830155976
 3412 1 0.00173310225303293 0.948006932409009
 3541 1 0.00173310225303293 0.949740034662042
 8060 1 0.00173310225303293 0.951473136915075
 4841 1 0.00173310225303293 0.953206239168108
 700 1 0.00173310225303293 0.954939341421141
 5000 1 0.00173310225303293 0.956672443674174
 1731 1 0.00173310225303293 0.958405545927207
 3571 1 0.00173310225303293 0.96013864818024
 3334 1 0.00173310225303293 0.961871750433272
 3270 1 0.00173310225303293 0.963604852686305
 3679 1 0.00173310225303293 0.965337954939338
 2221 1 0.00173310225303293 0.967071057192371
 7381 1 0.00173310225303293 0.968804159445404
 2840 1 0.00173310225303293 0.970537261698437
 7371 1 0.00173310225303293 0.97227036395147
 900 1 0.00173310225303293 0.974003466204503
 3562 1 0.00173310225303293 0.975736568457536
 5411 1 0.00173310225303293 0.977469670710569
 3555 1 0.00173310225303293 0.979202772963602
 5990 1 0.00173310225303293 0.980935875216635
 3826 1 0.00173310225303293 0.982668977469667
 3272 1 0.00173310225303293 0.9844020797227
 7812 1 0.00173310225303293 0.986135181975733
 200 1 0.00173310225303293 0.987868284228766
 3341 1 0.00173310225303293 0.989601386481799
 3630 1 0.00173310225303293 0.991334488734832
 8093 1 0.00173310225303293 0.993067590987865
 5047 1 0.00173310225303293 0.994800693240898
 7370 1 0.00173310225303293 0.996533795493931
 2721 1 0.00173310225303293 0.998266897746964
 3716 1 0.00173310225303293 0.999999999999997
