,cik-year,Sector 1,Sector 2,Sector 3,Sector 4,Sector 5,Sector 6,Sector 7,Sector 8,Sector 9,Sector 10
6887,1367859-2016,3.7034945395391397,3.4279963971040415,3.009009901653964,3.3549411144869934,3.0461936180653906,4.194186341996793,2.8220728804045616,4.038981623056335,3.6045723814520936,3.43596764958676
6888,1367859-2017,4.036087859093199,3.730693345229878,3.354817545311237,3.6689932254330175,3.3876005987027447,4.401748899880287,3.155310095848378,4.365594611405103,3.916168573672233,3.7924245628496465
6889,1367859-2018,3.6731830315290126,3.3355627906772303,2.9775328780649692,3.3005535580779006,3.059900860739061,4.205459745595243,2.565370948055053,3.9755237207289604,3.5671474219432033,3.3557129984517378
6890,1367920-2014,3.8254831281558834,4.673574425529127,4.4000818591850175,4.325921747476927,4.55049324889026,4.95298638696711,4.772650849241938,5.180013711514061,4.9337047338113935,4.785111057755876
6891,1367920-2015,3.938292616602369,4.624686778824755,4.4722176698784395,4.539159893621483,4.5489415666965405,5.0370712716780845,4.78142931328404,4.999754584829007,4.880016915353991,4.822317488006652
6892,1367920-2016,3.652046696395415,4.4648596443064035,4.276737356990589,4.193817592988501,4.314953752136963,5.2733221297707535,4.582559601971906,4.857022059472896,4.904571657511969,4.837276636489279
6893,1367920-2017,3.7300156378217135,4.545615144234092,4.358646033449559,4.264754946839603,4.405593724567666,5.383503580183565,4.696697164898046,4.953288995200094,4.995678234523894,4.942284938799609
6894,1367920-2018,3.78926409820582,4.61450412687088,4.446695316987062,4.347939467341413,4.488129266750949,5.5058535335392,4.7623715258859365,4.9972595975203395,5.068608250168596,5.036728724586791
6895,1368148-2008,3.2348548240056574,4.17242395709636,3.7735030107598693,3.7710267664453334,3.8233303957142644,4.973913727553744,4.25246831319747,4.649492742391013,4.2982782243330835,4.425907040221071
6896,1368148-2009,3.6460123816986276,4.456879983564359,4.126800112435614,4.1277276511298195,4.160348136327747,5.1959683093888005,4.5911367108485335,4.967857927490549,4.59679250435373,4.7416734452622
6897,1368148-2010,3.4274001856130027,4.264233566444527,3.9095782559586656,3.8916248952281864,3.97484506225145,5.152422587655358,4.39898439698561,4.8235794677946116,4.475388949304489,4.613522596705593
6898,1368148-2011,3.4437176850207605,4.3124822211357765,3.9977293865958634,3.94281839877199,4.039475864185687,5.171159956257681,4.462310811756288,4.837625152904205,4.55144431359318,4.665113796884959
6899,1368148-2012,3.8364570910449984,4.5395742566518535,4.328101342827659,4.264974006075651,4.390676361513676,5.373987567452552,4.720228385262449,5.018855867823896,4.750959297702357,4.799966942614385
6900,1368148-2013,4.32097898142254,4.993283070089222,4.769566788808806,4.700778929081718,4.839439917272687,5.74834067597273,5.13968097817376,5.462658548764238,5.159857537186154,5.247074986717889
6901,1368148-2014,4.395741762034815,5.1148583569637855,4.851253360591975,4.790177396360579,4.9404064111912955,5.8109347573141115,5.2198997261464415,5.554549249147437,5.251180680916273,5.3044031041409605
6902,1368148-2015,4.485612011874634,5.253431444749908,4.9803270826808355,4.858958887193932,5.085352471155407,5.9334924953613575,5.356001748055222,5.730924975124678,5.3770463086848554,5.429117904267935
6903,1368148-2016,4.471427823974539,5.168160322413928,4.948443825958967,4.8225203895329125,5.040013626805659,5.785585581087826,5.276886332503335,5.614814863444057,5.331036717676743,5.364804882417442
6904,1368148-2017,4.5261098477149355,5.225815008918288,5.000476475843984,4.844508590394292,5.089608723458751,5.906208069041369,5.338861696744376,5.69437459799481,5.398250752136,5.453824849794426
6905,1368148-2018,4.449697454725671,5.136741451678163,4.925471489607625,4.780531358401803,5.004588911157203,5.80895271260539,5.247462006834073,5.57518350116162,5.31832741585403,5.3863511552242755
6906,1368265-2008,4.775620759731908,4.741725396046453,4.374535941798688,4.595699737496456,4.605416357804649,5.504858421617028,4.759008482390677,5.156518802465911,4.957579390807208,4.933492236219022
6907,1368265-2009,4.954060401601247,4.9404747553732085,4.569494293297973,4.793307660213163,4.794894655175118,5.658893439502848,4.9739363235423895,5.358140838033024,5.152478607444207,5.113470714851209
6908,1368265-2010,4.991196731481925,4.9978539036441685,4.622768832090629,4.835050172964355,4.826657987542535,5.652260284738008,5.024103433564969,5.422385325431959,5.184012270740119,5.164292856531862
6909,1368265-2011,5.028686338044122,5.06162823747954,4.656855174814186,4.858432531352023,4.837682021846687,5.665308986175797,5.081153201110405,5.513559599369814,5.238876246867886,5.227216159769345
6910,1368265-2012,4.644650324375565,4.7015051979006355,4.248980664109513,4.48182022011444,4.444731876925783,5.306813899824726,4.652548154418556,5.301824397805639,4.915942411177013,4.877520797085132
6911,1368265-2013,5.012360508852159,5.072718269289573,4.6541607604927675,4.872550914553769,4.824549253732501,5.563239053199133,5.077691038603237,5.516011541974197,5.258748403727003,5.225082125665792
6912,1368265-2014,5.217189019795925,5.210985620616706,4.851506608446033,5.063635849104196,5.014304721001585,5.746645856033512,5.249238206648293,5.644083713005065,5.430885099416144,5.383036564444129
6913,1368265-2015,4.501958895683593,4.3239542765883465,3.986031429504318,4.323917292482554,4.193637498824634,5.126923770048832,4.406300003585988,4.91710061993641,4.791364921306174,4.643228209789794
6914,1368265-2016,4.427958692210882,4.17477368813548,3.889830943785632,4.249803052248904,4.095434272059285,4.9709665271899475,4.290726040337727,4.803382120681895,4.745925165820268,4.55144389544758
6915,1368265-2017,4.4689603784123015,4.216238215739399,3.91838052124425,4.259685445795693,4.111652643314736,4.961962740073699,4.322180558324833,4.896784391570478,4.827634891243388,4.665977546331626
6916,1368265-2018,4.56243880619592,4.272692818754203,3.99973729244178,4.353093597822934,4.171203585001403,5.022583214180919,4.347621439535016,4.947886106842035,4.914668607892334,4.677841332320188
6917,1368308-2008,3.6547003698529723,3.826266124495458,3.201134181792996,3.4255038385577756,3.2366120878372024,4.546732989124571,3.7383728423120646,4.5862148357626005,4.055529796451078,4.180445578632244
6918,1368308-2009,3.871992675683685,4.047944299520097,3.4794797388695864,3.693284821976034,3.5200067113477327,4.77118872624044,3.9863224664067936,4.776847057255577,4.277145456080382,4.413909266310337
6919,1368308-2010,3.9572470724704787,4.035074081700282,3.469887369034358,3.7086291967898797,3.5388382075614753,4.7600087948665735,3.937808028211877,4.78279011028337,4.235416105092227,4.364175134401636
6920,1368308-2011,4.145660528354878,4.207502753601036,3.6851597524208564,3.9015786320211325,3.7520904475551404,4.94211270078812,4.118527621234361,4.903124139914247,4.465766865679008,4.537407457515411
6921,1368308-2012,4.4666712199520004,4.519752831869339,4.036824523958697,4.246898892609645,4.1102474336742,5.224567721630232,4.443801708188205,5.171903551001611,4.7516084912489625,4.8225698672873305
6922,1368308-2013,4.661575451930891,4.712668653637603,4.263810607885871,4.453926307753044,4.330571390996583,5.4099845000553035,4.642591646739865,5.3091795577663055,4.933959317227845,5.022413756792903
6923,1368308-2014,4.605137410231666,4.659096436415869,4.171515580195259,4.372382912585928,4.235167955754688,5.347383459933981,4.573937626473195,5.276218548456032,4.857270991017001,4.957993443758984
6924,1368308-2015,4.814635233613288,4.858999797726138,4.386990341712799,4.578513884888872,4.447968736614904,5.519552685430944,4.777536007713596,5.447229709232402,5.039117991965005,5.134118216539627
6925,1368308-2016,4.798598205073054,4.849872741385377,4.369736454440887,4.563866178997209,4.444741336192637,5.517936391206346,4.766799610950317,5.450907947793173,5.042212296232602,5.148774651978616
6926,1368308-2017,3.723748619719414,3.8112542804622453,3.2479738763367654,3.453101316322376,3.3332302946981054,4.561969142425234,3.6300225942978326,4.513524934780384,4.042061145238304,4.0696371474367705
6927,1368308-2018,3.851190530728159,3.90230256807121,3.364883586165131,3.5970452728576707,3.421309227002656,4.745115350530453,3.774023201685725,4.604023287003357,4.152565486482183,4.191289678400197
6928,1368365-2008,3.896453099419881,3.8240981876262348,3.44370352541139,3.594941449329785,3.366992168457978,4.738512804962071,3.7596300275063603,4.649761619956103,4.260660929247808,4.22009339993258
6929,1368365-2009,4.17473615980417,4.144298061736799,3.9834798641500053,4.081476760387591,3.987758088252645,4.856053144558729,4.1759835951099165,4.60959640558669,4.3079459232831185,4.279366415182151
6930,1368365-2010,3.8665951950410187,3.835695445486675,3.409604917930673,3.5731452246370754,3.371066634004247,4.650879281330477,3.7638946129248128,4.6642223077608795,4.21096058909017,4.23319549594218
6931,1368365-2011,5.442430004871956,5.355206173482068,5.08816250258692,5.3710004732256555,5.098673916231855,3.5099041849330104,5.1487911748912465,5.637252332502021,5.689086509412732,5.394588591117755
6932,1368365-2012,3.9403806750550956,3.880672553325195,3.414255088143532,3.669712042714032,3.3243750022365806,4.744151670645409,3.801611023996591,4.680502576036596,4.212512359397095,4.243125521015334
6933,1368365-2013,3.895310661587738,3.7046374360088596,3.337195469992942,3.6132171686608543,3.2595996090557664,4.6909398414687855,3.686646714062511,4.412671009054887,4.2313237614015735,4.176693646313293
6934,1368365-2014,3.952230373493647,3.7950747903966477,3.519671186687592,3.7610927703422243,3.4502453984796224,4.774092481128102,3.7931783037238707,4.500083542188026,4.31316818755489,4.185322562476567
6935,1368365-2015,4.454670767191406,4.239367876176366,4.2742605123206445,4.28038633178474,4.319405687010406,4.784590692554679,4.3793361562127515,4.527256846938168,4.636663236213107,4.442183824941853
6936,1368365-2016,3.644738557637757,3.419766029015814,3.059928931086622,3.3871523489291233,2.9727724490531515,4.411845799731005,3.393420550101712,4.145022730692589,3.988314202622349,3.8825181316847037
6937,1368365-2017,3.7841878781764167,3.556458346025718,3.2310708579838474,3.533192679960198,3.1343146042280168,4.497830262924356,3.522097253655467,4.25392009861728,4.106403578597062,4.000319966860852
6938,1368365-2018,3.855489779568522,3.770776480109458,3.3616492360412136,3.603973038698174,3.2373685994799652,4.570938603951711,3.677269398523235,4.446522993777212,4.16791293522676,4.11973526395607
6939,1368514-2009,4.215201436027165,3.7437230483482637,3.8981040551500135,4.071496218794739,3.9469729246298,4.857291161092597,4.096673323922617,4.627932801386867,4.612985789121164,4.537965586024978
6940,1368514-2010,4.5973987350656085,4.1225841245144945,4.295354562199886,4.451208260519247,4.341200731888711,5.1917678001937055,4.470109265006012,4.980929098461712,4.9823939672927615,4.899213476984994
6941,1368514-2011,4.397336654029507,3.9061164524924537,4.075652107164544,4.242727122899049,4.1239072242561186,5.022229802463146,4.26550720178746,4.787623249354206,4.780001548224828,4.7016400506125535
6942,1368514-2013,3.2810483566018855,3.7496500790819303,3.5358554377009104,3.4599995103779877,3.6256276137586623,4.8399860758886994,3.8757130970693447,4.305952482065393,4.1933529117187645,4.123629908440162
6943,1368514-2014,3.5681124465092555,4.0563502556687006,3.849871443011752,3.7484229188365803,3.948151848997054,5.036371376341644,4.159273077064946,4.572367201202237,4.484976651408502,4.41144616748556
6944,1368514-2015,3.664057546755487,4.288326691579261,4.031413832687108,3.8893756751412853,4.13445160970703,5.119697506003867,4.396963457962819,4.768105853979882,4.685145554287784,4.673671488836066
6945,1368514-2016,3.814427649998578,4.427547619023838,4.186853479925804,4.042887766489418,4.293055480958738,5.245686443354488,4.551383067874551,4.91535189124141,4.842456964774944,4.8111092535779765
6946,1368514-2017,4.146256095832506,4.519959499728533,4.427447006604124,4.353462710190961,4.55506175359219,5.399993342608851,4.75944632018308,4.944696062588823,4.984809591432961,4.858791609916339
6947,1368514-2018,3.76776375185856,4.445611718513288,4.1599519719518465,4.042049765499409,4.266777259505626,5.2390813612055265,4.555465192953126,4.909673475829524,4.819138045041141,4.810169861430997
6948,1368622-2008,3.918185890588817,4.005988119671647,3.548924112391793,3.6879446248011982,3.6700323123240457,4.739389568155184,3.9424577904984326,4.4920143653732785,4.339170470857143,4.279679170352688
6949,1368622-2009,4.252284397328996,4.371530865574777,3.9390721554085673,4.056994522793234,4.0628928488239415,5.066643422077076,4.3196926678579635,4.792349860521827,4.680401240627097,4.700066929606278
6950,1368622-2010,4.349386488912908,4.500669951381025,4.004539794263952,4.138488937165328,4.08039122387675,5.084803174090222,4.375776598576597,5.00592626993243,4.8160976821229715,4.785565281583474
6951,1368622-2011,4.515712761832374,4.543160553517533,4.150345950129576,4.3042710444473995,4.257033469178117,5.215509877124599,4.492189029868293,4.971104170342807,4.822456405968494,4.855737718871407
6952,1368622-2012,4.82916284893397,4.847999180236623,4.452825814046926,4.616349745347185,4.559269307108657,5.489118283923758,4.791909484533458,5.260580414295014,5.1165692809433665,5.139405157161247
6953,1368622-2013,4.983459870281853,4.992669160532401,4.6240175415792235,4.770822355772409,4.726449852061192,5.592902399698567,4.934461794728269,5.375514527900235,5.2554727916283595,5.289243732265922
6954,1368622-2014,4.918688731043619,4.924819123756084,4.550946620316036,4.704196099933167,4.652596064553568,5.534156405972717,4.872442028788172,5.324005614561163,5.199638490721337,5.230391920459229
6955,1368622-2015,4.950528949462981,4.974798339493379,4.617002681926464,4.759026405520821,4.713245335493582,5.587635163743552,4.924355827621062,5.333767431490886,5.2251947837493065,5.3002189059432885
6956,1368622-2016,4.923235262967437,4.93498825192516,4.58620132633091,4.783317080084604,4.647147374525913,3.4319534276941033,4.748204068042979,5.326368079992002,5.334353481370584,5.076378049764678
6957,1368622-2017,5.2805061099843345,5.318607727299678,4.922977939554106,5.178114388872807,4.990552937415893,3.7389580714498054,5.085600587153668,5.6562857702100215,5.6161810214074945,5.456155183930165
6958,1368622-2018,5.454547936793458,5.436971408872913,5.081306485186218,5.319047585700508,5.1356611332888615,3.8668815452785426,5.221649232867423,5.761095183166815,5.762726499744675,5.578305421270127
6959,1369568-2008,3.3350011620593847,4.191126405983581,3.8176332820083037,3.6980107429754905,3.928451018673134,5.033542125772103,4.213464169397024,4.6475605703737894,4.524799906861367,4.519942856067745
6960,1369568-2009,3.657594438894374,4.460136247207449,4.185448144072386,4.101236341740317,4.268499403092282,5.335319812067713,4.499138240469616,4.8413985739456855,4.826973656426842,4.819930268162684
6961,1369568-2010,3.8313151420088705,4.580916218604508,4.241859277330975,4.165084224338761,4.3047680733909885,5.380896752517132,4.610225136166865,4.998776904145184,4.729972329252959,4.791722274519881
6962,1369568-2011,3.6961540526126773,4.505436485870345,4.134892169038069,4.088640797936019,4.183369272734419,5.19876659432874,4.509016364888287,4.912037402301329,4.651715439695271,4.732501813600193
6963,1369568-2012,3.9831312878794014,4.811796360781772,4.453786276660947,4.382067794556256,4.49440340126818,5.483766553816983,4.793006872702382,5.1701348351728065,4.889540436734256,4.997181109748132
6964,1369568-2013,3.4878033383533915,4.481394930110184,4.023754049699989,3.9767888376031912,4.126750231536927,5.208398387289932,4.4720800994706575,4.81817322185116,4.628818276637193,4.76784908532997
6965,1369568-2014,3.629352417386835,4.516115689311412,4.119622811632823,4.092720179098895,4.219687411723918,5.226757309887777,4.503584901741119,4.846442087509231,4.658879579435242,4.780197830102706
6966,1369568-2015,3.8354488547638415,4.693536555037758,4.303662814092431,4.260069672874704,4.393096544608725,5.326487996247253,4.717358452988724,4.998596915066528,4.796470208670086,4.937766900640898
6967,1369568-2016,4.00654626186285,4.861798368447107,4.511111723404505,4.427074747490092,4.636721653519371,5.518048978628048,4.884227104417846,5.13951836768355,4.9295820042367255,5.128031356790526
6968,1369568-2017,4.1763891804380915,5.006730137099329,4.684488039475212,4.621389159245353,4.798010509752586,5.665933233359277,5.037842546472964,5.292838947970015,5.112871932380473,5.270905630245612
6969,1369568-2018,4.121383002486411,4.865899382014595,4.5999896658101616,4.540506863365837,4.7031455307795325,5.584368420532065,4.960486687960398,5.153999037581596,5.019568359737411,5.196712289674759
6970,1369868-2009,3.976332843450294,4.23528267054139,3.789259948797771,3.8285005945504293,4.025051535461047,5.175633196893139,4.248435953203635,4.847080460358562,4.492155373821266,4.352183478180943
6971,1369868-2010,4.302514727375952,4.732617842488528,4.401700504170846,4.303614052313409,4.590384415834752,5.5736648024702555,4.773300936696754,5.26749648209575,4.983414743000954,4.8724462038173595
6972,1369868-2011,4.562997281239083,4.962748665329427,4.638056994640271,4.563915404240583,4.836600006387663,5.77009340605832,4.995207226558438,5.453206336560262,5.211257833906101,5.092212122485349
6973,1369868-2012,4.81375692476839,5.183487153420023,4.875302223753822,4.79814952031563,5.067130443840777,5.986438414247299,5.217548591396959,5.675514804734401,5.422853542555869,5.301887445137137
6974,1369868-2013,4.555990893544096,4.790491877018258,4.457707328755814,4.452639237722693,4.668758739854293,5.752096947387298,4.778108132663535,5.2821874885249365,4.996862041690518,4.9817320388714315
6975,1369868-2014,4.740325418542834,4.935558806854464,4.586671044290017,4.5958662435877535,4.7975205547571935,5.850852986712678,4.934901310801144,5.484129518883861,5.179644245731378,5.124052082982488
6976,1369868-2015,4.739760942733813,4.992447600690884,4.665704824766696,4.625557805527322,4.8563710554568615,5.973731282512147,5.0144107108996,5.515951981135972,5.18067242105915,5.1888591317740875
6977,1369868-2016,4.657020290933902,5.092532200451806,4.714910776169436,4.603461920963275,4.892592669868528,5.976290509379038,5.097245113888381,5.528320096165331,5.212414865916705,5.254527710355849
6978,1369868-2017,4.800729115754094,5.189418629510426,4.8125247737629255,4.7146395013162286,4.984520538747455,6.0827601530827735,5.18003243413988,5.626316122330774,5.299954413699821,5.341350420365148
6979,1370053-2017,4.071740000043962,4.8112113377291825,4.610920900819667,4.5919977969701655,4.663993801591997,5.295724017474618,4.971636412472843,5.260175271297564,5.053913475911946,5.062162296782249
6980,1370053-2018,4.287013594332973,5.0659618586772766,4.85004702501078,4.839464688522597,4.898491243737948,5.52593530267976,5.20649502290595,5.494495552981243,5.278318209880968,5.251886514675543
6981,1370291-2008,3.6356444628508724,3.449558769920385,3.1142650577103157,3.3117688577408013,3.143904805145037,4.113036169923378,2.6756034912432036,4.008043456310297,3.670130503984896,3.3907012466774322
6982,1370291-2009,3.739435622113807,3.5466702930382956,3.273036143996874,3.459959941260817,3.325011969833596,4.219426622229176,2.7230605212603445,4.072539671588644,3.793833774249045,3.5407578031261213
6983,1370291-2010,3.8926306228359038,3.7076650834592524,3.46258872276515,3.6467269972896776,3.507673523166356,4.3352947245249895,2.9055009284430167,4.175732239219371,3.9362480975328276,3.6990440631899286
6984,1370291-2011,4.097462653213572,3.8517668672926937,3.6466487782847645,3.859299279746914,3.734286175602317,4.454712380477438,2.988363053888424,4.283978143750385,4.004276379584814,3.6960461189128844
6985,1370291-2012,4.131759017716899,3.897956270035457,3.693663089980713,3.8988421994476115,3.770382021976066,4.51572422468108,3.0338592693246444,4.318860427339887,4.044056330715491,3.725128932682471
6986,1370291-2013,2.579723555624737,2.4303006595122145,1.8744834828169041,2.347800709618704,2.131416664549365,3.340935313177353,2.3424549292500574,3.4850080299269734,3.050044277122463,2.839132813274371
6987,1370450-2008,3.923957125424937,3.7858531905493873,3.40364801925661,3.693047424762711,3.5127880725075147,4.768295603719555,3.817223766172261,4.490916263358343,4.044553612959938,4.130998011754351
6988,1370450-2009,4.048904031556794,3.9069030472768245,3.50945842798446,3.7842498119084818,3.6298782761776054,4.790520454380702,3.9093593605725334,4.5678435575435365,4.210391045521472,4.1975632283088995
6989,1370450-2010,4.339305769337633,4.173201324010584,3.8393796921652865,4.096076646449302,3.944990754976526,5.003188461973472,4.205894423997541,4.735730609202371,4.442971298240539,4.4525736941921075
6990,1370450-2011,4.545197303168163,4.486679516448614,4.129497271934101,4.305227142536011,4.2142232736030705,5.260816458219607,4.497672238016703,4.936358449502138,4.624608958428112,4.693738076931007
6991,1370450-2012,4.563265141582839,4.495806958138286,4.153492350804196,4.328893984262776,4.24697115093339,5.260222766620204,4.496306601791664,4.928675619944979,4.721555049344749,4.723429821029593
6992,1370450-2013,4.742348603192913,4.665824593124405,4.337084496865179,4.484726919709894,4.43522883753644,5.388770030725956,4.678554970929963,5.107668392718081,4.8299447507627,4.844493429190125
6993,1370450-2014,4.706083244465438,4.651611931107477,4.288234900116699,4.445538612474818,4.40151491715005,5.361578596536946,4.675705738808406,5.045776106133282,4.784017289255717,4.811561744880983
6994,1370450-2015,4.695703639092841,4.665039004404613,4.310124910978563,4.456433213548302,4.411766059400859,5.330955321224101,4.679232512035819,5.069074270698577,4.819573715154174,4.832374756472371
6995,1370450-2016,4.551599733528368,4.397443187554149,4.065871242536093,4.2695654892362285,4.1689430347769845,5.162490297403118,4.4247674816452,4.942844514973968,4.626194498999944,4.684207521010754
6996,1370450-2017,4.679003649989126,4.596940667579044,4.264625291397996,4.417216355181098,4.363853570473001,5.302273204313254,4.618744565590487,5.022971824570134,4.8042383037595355,4.840344191087373
6997,1370450-2018,4.765689729262305,4.676653948935713,4.338396149534553,4.498420446166752,4.450432140314639,5.35112851181296,4.707737906315936,5.087490293290439,4.910337633673391,4.917438599150443
6998,1370637-2016,4.319242369025382,4.255271190446224,3.923812830148881,4.0289659362359345,3.856433673524654,5.017582860666583,4.237526515502263,4.750472905023739,4.724242554161872,4.602957550525878
6999,1370637-2017,4.602270210648275,4.528181729579383,4.213419111869613,4.310235306314882,4.097438115716673,5.151215000397493,4.504793450593094,4.950476094458514,4.951223423153318,4.865585700493347
7000,1370637-2018,4.293322786493103,4.246713279207435,3.868764078832097,3.9939105360084017,3.7205725437153436,5.036132456184475,4.226315106452776,4.781050429377519,4.641876214567335,4.547191005126014
7001,1370702-2017,3.728154500373396,3.7983597823470756,3.447579094437826,3.4801545094697657,3.0775955269544304,4.614286046048223,3.7308104096237553,4.535586520272696,4.067042432386017,4.153921603524885
7002,1370702-2018,3.8761959520036204,3.97655852186044,3.634444258877461,3.646155936301993,3.257852910278281,4.769756792884936,3.885815395520854,4.6546959805432575,4.191731179081566,4.325330562936009
7003,1370755-2013,4.522140655162714,4.051106201868899,4.314264913983961,4.34306737398623,4.368577988029297,5.162558972457136,4.250394169188912,3.237544906569378,4.484376787270915,4.459597577517632
7004,1370755-2014,4.717010585468982,4.272654216274216,4.521401043283764,4.543655235141213,4.56676713341707,5.3391637093644055,4.465864732505716,3.4631289375310312,4.7321715668975335,4.694878847149157
7005,1370755-2015,4.840754783226234,4.385076766524328,4.656572339877699,4.662775048540135,4.703417571835489,5.425016967845637,4.596047670290066,3.5823744921596545,4.858547918137102,4.82728632609786
7006,1370755-2016,4.937459956355362,4.490849817855187,4.758313528782302,4.762214590078293,4.7942839822869585,5.519766848286316,4.681617915668465,3.7017052210411165,4.944114160037734,4.90082332622083
7007,1370755-2017,5.067140676569724,4.621110614375765,4.899189281950603,4.886923519056135,4.932033440081823,5.6304075655695325,4.837450498368215,3.826217260529288,5.082265680597856,5.047517845818237
7008,1370755-2018,5.155756869447866,4.7141390241689045,4.996279058664391,4.97545316975708,5.022561612191088,5.706283205442194,4.9315006470584635,3.944412883630891,5.185960184459327,5.152336093562814
7009,1370880-2014,3.932441274551254,4.13493075640984,3.657489674265135,3.744896883281141,3.418411424654865,4.79646392889865,3.966986137757318,4.72859538470166,4.419891503943866,4.427884070591752
7010,1370880-2015,4.071548152644372,4.30486595858739,3.839208141993557,3.8839033642712666,3.5724612107913707,4.843480175788949,4.118301329966153,4.858912367109262,4.590917679467267,4.6023587250172024
7011,1370880-2016,4.246693801429462,4.429042234337737,4.017915451446801,4.051991162108967,3.762195926309267,4.951206141799338,4.291144930274991,4.964791270877735,4.716269007547679,4.730127292588301
7012,1370880-2017,4.066016803434211,4.154412110615263,3.7123109443396,3.8145999185354564,3.4432890391398656,4.66592827481119,3.9792399627662416,4.703004970742057,4.400156785972862,4.482320303030346
7013,1370880-2018,4.2693089020302795,4.324941794068153,3.976276917917796,4.056346375283126,3.7089254515150603,4.873248629290649,4.255794214441666,4.8832431144367865,4.60031553167091,4.701858025333718
7014,1371285-2015,3.9850374463565195,4.018847770051457,3.659997104777316,3.642717912195016,3.599558857904678,4.932163988727616,3.8912855966734106,4.491053976731506,3.743429641500083,4.26558487685043
7015,1371285-2016,4.052908039418891,4.04853619222612,3.6988669692667475,3.6873626268780932,3.646183006127674,5.014140590025699,3.968499300266857,4.582533837738117,3.8212351765001245,4.3597946638036715
7016,1371285-2017,4.2253658743144795,4.222298527504969,3.9134705523506055,3.8931556935409772,3.8520949985120914,5.137790714141442,4.157740926123223,4.7375553597093605,4.011984459778722,4.542245889226852
7017,1371285-2018,4.286700399842023,4.230654757756797,3.9308567913450396,3.9540870739482274,3.8609637354292623,5.128018444607971,4.183562721424107,4.771711695002377,4.116771250348123,4.5335789609757695
7018,1371489-2008,3.8614570438177322,3.6834729206467767,3.4769496523725176,3.672680274147474,3.3981450134578037,4.703772282767398,3.7941290305677815,4.5207563540311,4.265974002856624,4.276019503036458
7019,1371489-2009,4.183276757095561,3.971723859538434,3.8029399903892065,3.9929032824554405,3.722272138449027,4.941535615165991,4.093250626493393,4.790748461079917,4.511715961632774,4.509253968926895
7020,1371489-2010,4.145048800374692,3.924983452471413,3.7493701355123012,3.9537893560445627,3.6390560839847295,4.909011534971438,4.086575168992343,4.724055011158077,4.4969425786309145,4.48264233333224
7021,1371489-2011,4.2583007394755885,4.087660059935302,3.8390477635116453,4.054798421898055,3.7336418094004546,4.968953083089977,4.188743010114696,4.834747478884286,4.560157441827015,4.591040452106523
7022,1371489-2012,4.428020461267343,4.236040440444474,4.023476649916878,4.239259299035344,3.909914882302722,5.122240654287471,4.346389087453796,4.9741230125293665,4.706566090235044,4.7388395872223805
7023,1371489-2013,4.542725450905645,4.371791007668723,4.133579990896963,4.349975685088972,4.008192780182062,5.217046540841908,4.467947837562343,5.066437186881045,4.843246234558093,4.850554061615802
7024,1371489-2014,4.347454472477119,4.209232013192935,3.955600567553882,4.155566449007736,3.8374868164307996,4.95163956682001,4.267885560320837,4.869378499886784,4.664642910482711,4.647427072184268
7025,1371489-2015,4.40216052328408,4.269954180246888,4.005406259414912,4.214295469017299,3.8826389942207316,4.969756779631412,4.304767253280454,4.878214270762008,4.659566328441662,4.695642628577798
7026,1371489-2016,4.3437348914588645,4.187332568322038,3.9394339351842245,4.159412700531981,3.840156082162221,4.966887852557979,4.234228848029566,4.8046380382306575,4.626660682552555,4.613873184860025
7027,1371489-2017,4.320391776314049,4.1867166319169336,3.893067437536732,4.102073995039195,3.7707839764775963,5.0060689896307,4.173774901511789,4.807296686170787,4.576794457618992,4.594668646063781
7028,1371489-2018,4.305055665818439,4.232561784593071,3.9181400472809593,4.087208292317485,3.7875949163516367,5.019409732624326,4.196270320185381,4.835442176448666,4.6026426615305995,4.620388116143804
7029,1372020-2008,4.351081982085975,4.28259121090319,3.874840754091693,4.1774099298796505,4.100097039254233,5.111448518825801,4.270121981934201,5.0303402504859624,4.578740285205749,4.491648269416948
7030,1372020-2009,4.623039686904285,4.526233951996634,4.17586464072551,4.466977875534892,4.4097102003209265,5.35373935350419,4.5389010478894365,5.239651414813639,4.828566334724717,4.7268045472218985
7031,1372020-2010,4.448838772492335,4.349181190330614,3.957303267993688,4.253144169008681,4.206561347202415,5.197751771439783,4.3318114904245775,5.110054142115727,4.587214639679021,4.534603511156941
7032,1372020-2011,4.5989850123653335,4.482974474346155,4.126302459990992,4.414973318902618,4.331333747566037,5.304783740544912,4.492610462991887,5.192212246683788,4.767816653006332,4.679390059471036
7033,1372020-2012,4.737169933290286,4.609223212845733,4.2575210590347785,4.564123709187208,4.4499292323448945,5.386637897069522,4.611800675344671,5.305892025134447,4.857785351539362,4.81139800791095
7034,1372020-2013,4.708165865613233,4.69753628059971,4.263180173378508,4.541456801978801,4.456663789333373,5.400131869321417,4.625576104497539,5.342555901570513,4.949974191180683,4.881021508195329
7035,1372020-2014,4.7818296132564715,4.737856641909607,4.331537307395217,4.6217731259709955,4.523126200176599,5.42908020203116,4.674283781206622,5.410114808581056,4.997769627901723,4.957873316352398
7036,1372020-2015,4.6648104724266055,4.678709821728814,4.21450207667888,4.489092261039501,4.421596455758831,5.413436047617845,4.58077068259491,5.289366121102094,4.894140026683997,4.864942093978151
7037,1372020-2016,4.815423845123446,4.789324395461865,4.380799190928527,4.6626224999231045,4.58743911057579,5.529507747578881,4.750688104875474,5.403224925828671,5.067732546628574,5.045068916403111
