,CIK,Year,Sector,Industry
15528,85535,2016,8,58
15529,85535,2017,8,58
15530,855612,2007,10,77
15531,855612,2008,10,77
15532,855612,2009,10,77
15533,855612,2010,10,77
15534,855612,2011,10,77
15535,855612,2012,10,77
15536,855612,2013,10,77
15537,855612,2014,10,77
15538,855612,2015,6,36
15539,855612,2016,10,77
15540,855612,2017,10,77
15541,855654,2007,2,7
15542,855654,2008,2,7
15543,855654,2009,2,7
15544,855654,2010,2,7
15545,855654,2011,2,7
15546,855654,2012,2,7
15547,855654,2013,2,7
15548,855654,2014,2,7
15549,855654,2015,2,7
15550,855654,2017,2,7
15551,855658,2007,9,67
15552,855658,2008,9,67
15553,855658,2009,9,67
15554,855658,2010,9,67
15555,855658,2011,9,67
15556,855658,2012,9,67
15557,855658,2013,9,67
15558,855658,2014,9,67
15559,855658,2015,9,67
15560,855658,2016,9,67
15561,855658,2017,9,67
15562,855874,2007,5,35
15563,855874,2008,5,35
15564,855874,2009,5,35
15565,855874,2010,5,35
15566,855874,2011,5,35
15567,855874,2012,5,35
15568,855874,2013,5,35
15569,855874,2014,5,35
15570,855874,2015,5,35
15571,855874,2016,5,35
15572,855874,2017,5,35
15573,856982,2007,6,38
15574,856982,2008,1,1
15575,856982,2009,1,1
15576,856982,2010,1,1
15577,856982,2011,1,1
15578,856982,2012,1,1
15579,856982,2013,1,1
15580,856982,2014,1,1
15581,856982,2015,1,1
15582,856982,2016,1,1
15583,856982,2017,1,1
15584,857005,2007,10,77
15585,857005,2008,10,77
15586,857005,2009,10,77
15587,857005,2010,10,77
15588,857005,2011,10,77
15589,857005,2012,10,77
15590,857005,2013,10,77
15591,857005,2014,10,77
15592,857005,2015,10,77
15593,857005,2016,10,77
15594,857005,2017,10,77
15595,857737,2007,7,40
15596,857737,2008,7,40
15597,857737,2009,7,40
15598,857737,2010,7,40
15599,857737,2011,7,40
15600,857737,2012,7,40
15601,857737,2013,7,40
15602,857737,2014,7,40
15603,857737,2015,7,40
15604,857737,2016,7,40
15605,857737,2017,7,40
15606,857855,2007,3,20
15607,857855,2008,3,20
15608,857855,2009,3,20
15609,857855,2010,3,20
15610,857855,2011,3,20
15611,857855,2012,3,20
15612,857855,2013,3,20
15613,857855,2014,3,20
15614,857855,2015,3,20
15615,857855,2016,3,20
15616,857855,2017,3,20
15617,858339,2007,10,80
15618,858339,2008,10,80
15619,858339,2009,10,80
15620,858339,2010,10,80
15621,858339,2011,10,80
15622,858339,2012,10,80
15623,858339,2013,10,80
15624,858339,2014,10,80
15625,858339,2015,10,80
15626,858339,2016,10,80
15627,858339,2017,10,80
15628,858655,2007,8,47
15629,858655,2008,8,47
15630,858655,2009,8,47
15631,858655,2010,8,47
15632,858655,2011,8,47
15633,858655,2012,8,47
15634,858655,2013,8,47
15635,858655,2014,6,38
15636,858655,2015,6,38
15637,858655,2016,6,38
15638,858655,2017,6,38
15639,858800,2007,5,35
15640,858800,2008,5,35
15641,858800,2009,5,35
15642,858800,2010,5,35
15643,858800,2011,5,35
15644,858800,2012,5,35
15645,858800,2013,5,35
15646,858800,2014,5,35
15647,858800,2015,5,35
15648,858800,2016,5,35
15649,858800,2017,5,35
15650,858877,2007,10,77
15651,858877,2008,10,77
15652,858877,2009,10,77
15653,858877,2010,10,77
15654,858877,2011,10,77
15655,858877,2012,10,77
15656,858877,2013,10,77
15657,858877,2014,10,77
15658,858877,2015,10,77
15659,858877,2016,10,77
15660,858877,2017,10,77
15661,859070,2007,3,20
15662,859070,2008,3,20
15663,859070,2009,3,20
15664,859070,2010,3,20
15665,859070,2011,3,20
15666,859070,2012,3,20
15667,859070,2013,3,20
15668,859070,2014,3,20
15669,859070,2015,3,20
15670,859070,2016,3,20
15671,859737,2007,1,2
15672,859737,2008,1,2
15673,859737,2009,1,2
15674,859737,2010,1,2
15675,859737,2011,1,2
15676,859737,2012,1,2
15677,859737,2013,1,2
15678,859737,2014,1,2
15679,859737,2015,1,2
15680,859737,2016,1,2
15681,859737,2017,1,2
15682,860413,2007,3,20
15683,860413,2008,3,20
15684,860413,2009,3,20
15685,860413,2010,3,20
15686,860413,2011,3,20
15687,860413,2012,3,20
15688,860413,2013,3,20
15689,860413,2014,3,20
15690,860413,2015,3,20
15691,860413,2016,3,20
15692,860413,2017,3,20
15693,861838,2007,2,7
15694,861838,2008,2,7
15695,861838,2009,2,7
15696,861838,2010,2,7
15697,861838,2011,2,7
15698,861838,2012,2,7
15699,861838,2013,2,7
15700,861838,2014,2,7
15701,861838,2015,2,7
15702,861838,2016,2,7
15703,861838,2017,2,7
15704,861842,2007,3,14
15705,861842,2008,3,14
15706,861842,2009,3,14
15707,861842,2010,3,14
15708,861842,2011,3,14
15709,861842,2012,3,14
15710,861842,2013,3,14
15711,861842,2014,3,14
15712,861842,2015,3,14
15713,861842,2016,3,14
15714,861842,2017,3,14
15715,861878,2007,8,62
15716,861878,2008,8,62
15717,861878,2009,8,62
15718,861878,2010,8,62
15719,861878,2011,8,62
15720,861878,2012,8,62
15721,861878,2013,8,62
15722,861878,2014,8,62
15723,861878,2015,8,62
15724,861878,2016,8,62
15725,861878,2017,8,62
15726,862831,2007,3,17
15727,862831,2008,3,17
15728,862831,2009,3,17
15729,862831,2010,3,17
15730,862831,2011,3,17
15731,862831,2012,3,17
15732,862831,2013,3,17
15733,862831,2014,3,17
15734,862831,2015,3,17
15735,862831,2016,3,17
15736,862831,2017,3,17
15737,862861,2007,8,63
15738,862861,2008,8,63
15739,862861,2009,8,63
15740,862861,2010,8,63
15741,862861,2011,8,63
15742,862861,2012,8,63
15743,862861,2013,8,63
15744,862861,2014,8,63
15745,862861,2015,8,63
15746,862861,2016,8,63
15747,862861,2017,8,63
15748,863110,2007,8,60
15749,863110,2008,8,60
15750,863110,2009,8,60
15751,863110,2010,8,60
15752,863110,2011,8,60
15753,863110,2012,8,60
15754,863110,2013,8,60
15755,863110,2014,8,60
15756,863110,2015,8,60
15757,863110,2016,8,60
15758,863110,2017,8,60
15759,863894,2007,2,12
15760,863894,2008,2,12
15761,863894,2009,2,12
15762,863894,2010,2,12
15763,863894,2011,2,12
15764,863894,2012,2,12
15765,863894,2013,6,36
15766,863894,2014,6,36
15767,863894,2015,6,36
15768,863894,2017,2,12
15769,863894,2017,2,12
15770,864240,2007,8,47
15771,864240,2008,8,47
15772,864240,2009,8,47
15773,864240,2010,8,47
15774,864240,2011,8,47
15775,864240,2012,8,47
15776,864240,2013,8,47
15777,864240,2014,8,47
15778,864240,2015,8,47
15779,864240,2016,8,47
15780,864240,2017,6,36
15781,864749,2007,6,36
15782,864749,2008,9,69
15783,864749,2009,6,38
15784,864749,2010,9,69
15785,864749,2011,9,69
15786,864749,2012,9,69
15787,864749,2013,9,69
15788,864749,2014,9,69
15789,864749,2015,9,69
15790,864749,2016,9,69
15791,864749,2017,9,69
15792,865058,2007,5,31
15793,865058,2008,5,31
15794,865058,2009,5,31
15795,865058,2010,5,31
15796,865058,2011,5,31
15797,865058,2012,5,31
15798,865058,2013,5,31
15799,865058,2014,5,31
15800,865058,2015,5,31
15801,865058,2016,5,31
15802,865058,2017,5,31
15803,865752,2007,7,46
15804,865752,2008,7,46
15805,865752,2009,7,46
15806,865752,2010,7,46
15807,865752,2011,7,46
15808,865752,2012,7,46
15809,865752,2013,7,46
15810,865752,2014,7,46
15811,865752,2015,7,46
15812,865752,2016,7,46
15813,865752,2017,7,46
15814,866273,2007,8,59
15815,866273,2008,8,59
15816,866273,2009,8,59
15817,866273,2010,8,59
15818,866273,2011,8,59
15819,866273,2012,8,59
15820,866273,2013,8,59
15821,866273,2014,8,59
15822,866273,2015,8,59
15823,866273,2016,8,59
15824,866273,2017,8,59
15825,866374,2007,9,73
15826,866374,2008,9,73
15827,866374,2009,9,73
15828,866374,2010,9,73
15829,866374,2011,9,73
15830,866374,2012,9,73
15831,866374,2013,9,73
15832,866374,2014,9,73
15833,866374,2015,9,73
15834,866374,2016,9,73
15835,866374,2017,9,73
15836,866729,2008,6,38
15837,866729,2009,6,38
15838,866729,2010,6,38
15839,866729,2011,6,38
15840,866729,2012,6,38
15841,866729,2013,6,38
15842,866729,2014,6,38
15843,866729,2015,6,38
15844,866729,2016,6,38
15845,866729,2017,6,38
15846,8670,2007,10,95
15847,8670,2008,10,95
15848,8670,2009,10,95
15849,8670,2010,10,95
15850,8670,2011,10,95
15851,8670,2012,10,95
15852,8670,2013,10,95
15853,8670,2014,10,95
15854,8670,2015,10,95
15855,8670,2016,10,95
15856,8670,2017,10,95
15857,867374,2007,10,77
15858,867374,2008,10,77
15859,867374,2009,10,77
15860,867374,2010,10,77
15861,867374,2011,10,77
15862,867374,2012,10,77
15863,867374,2013,10,77
15864,867374,2014,10,77
15865,867374,2015,10,77
15866,867374,2016,10,77
15867,867374,2017,10,77
15868,867665,2007,8,57
15869,867665,2008,8,57
15870,867665,2009,8,57
15871,867665,2010,8,57
15872,867665,2011,8,57
15873,867665,2012,8,57
15874,867665,2013,8,57
15875,867665,2014,8,57
15876,867665,2015,8,57
15877,867665,2016,8,57
15878,867665,2017,8,57
15879,867773,2007,8,54
15880,867773,2008,8,54
15881,867773,2009,6,38
15882,867773,2010,8,54
15883,867773,2011,8,54
15884,867773,2012,8,54
15885,867773,2013,4,30
15886,867773,2014,8,54
15887,867773,2015,8,54
15888,867773,2016,8,54
15889,867773,2017,8,54
15890,868271,2007,5,33
15891,868271,2008,5,33
15892,868271,2009,5,33
15893,868271,2010,5,33
15894,868271,2011,5,33
15895,868271,2012,5,33
15896,868271,2013,5,33
15897,868271,2014,5,33
15898,868271,2015,5,33
15899,868271,2016,5,33
15900,868271,2017,3,17
15901,868278,2007,7,44
15902,868278,2009,7,44
15903,868278,2010,7,44
15904,868278,2011,7,44
15905,868278,2012,7,44
15906,868278,2013,7,44
15907,868278,2014,7,44
15908,868278,2015,7,44
15909,868278,2016,7,44
15910,868278,2017,7,44
15911,868671,2007,5,33
15912,868671,2008,5,33
15913,868671,2009,5,33
15914,868671,2010,5,33
15915,868671,2011,3,20
15916,868671,2012,3,20
15917,868671,2013,3,20
15918,868671,2014,3,20
15919,868671,2015,3,20
15920,868671,2016,3,20
15921,868671,2017,3,20
15922,868780,2007,10,100
15923,868780,2008,10,100
15924,868780,2009,10,100
15925,868780,2010,10,100
15926,868780,2011,10,100
15927,868780,2012,10,100
15928,868780,2013,10,100
15929,868780,2014,10,100
15930,868780,2015,10,100
15931,868780,2016,10,100
15932,868780,2017,6,36
15933,870385,2014,3,17
15934,870385,2015,3,17
15935,870385,2016,3,17
15936,870385,2017,3,17
15937,87050,2007,10,88
15938,87050,2008,10,88
15939,87050,2009,10,88
15940,87050,2010,6,36
15941,87050,2011,10,88
15942,87050,2012,10,88
15943,87050,2013,10,88
15944,87050,2014,10,88
15945,87050,2015,10,88
15946,87050,2016,10,88
15947,87050,2017,10,88
15948,870826,2007,10,83
15949,870826,2008,10,83
15950,870826,2009,10,83
15951,870826,2010,10,83
15952,870826,2011,10,83
15953,870826,2012,10,83
15954,870826,2013,10,83
15955,870826,2014,10,83
15956,870826,2015,10,83
15957,870826,2016,10,83
15958,870826,2017,10,83
15959,872589,2007,2,7
15960,872589,2008,2,7
15961,872589,2009,2,7
15962,872589,2010,2,7
15963,872589,2011,2,7
15964,872589,2012,2,7
15965,872589,2013,2,7
15966,872589,2014,2,7
15967,872589,2015,2,7
15968,872589,2016,2,7
15969,872589,2017,2,7
15970,873303,2007,2,11
15971,873303,2008,2,11
15972,873303,2009,2,11
15973,873303,2010,2,11
15974,873303,2011,2,11
15975,873303,2012,2,11
15976,873303,2013,2,11
15977,873303,2014,2,11
15978,873303,2015,2,11
15979,873303,2016,2,11
15980,873303,2017,2,11
15981,874015,2007,2,11
15982,874015,2008,2,11
15983,874015,2009,2,11
15984,874015,2010,2,11
15985,874015,2011,2,11
15986,874015,2012,2,11
15987,874015,2013,2,11
15988,874015,2014,2,11
15989,874015,2015,2,11
15990,874015,2016,2,11
15991,874015,2017,2,11
15992,874238,2007,5,34
15993,874238,2008,5,34
15994,874238,2009,8,59
15995,874238,2010,8,59
15996,874238,2011,6,38
15997,874238,2012,6,38
15998,874238,2013,8,59
15999,874238,2014,8,59
16000,874238,2015,8,59
16001,874238,2016,8,59
16002,874238,2017,8,59
16003,874292,2007,9,70
16004,874292,2008,9,70
16005,874292,2009,9,70
16006,874292,2010,9,70
16007,874292,2011,9,70
16008,874292,2012,9,70
16009,874292,2013,9,70
16010,874292,2014,9,70
16011,874292,2015,9,70
16012,874292,2016,9,70
16013,874292,2017,9,70
16014,874396,2007,8,48
16015,874396,2008,8,48
16016,874396,2010,8,48
16017,874396,2011,8,48
16018,874396,2012,8,48
16019,874396,2013,8,48
16020,874396,2014,8,48
16021,874396,2015,8,48
16022,874396,2016,8,48
16023,874396,2017,8,48
16024,874499,2007,8,57
16025,874499,2008,8,57
16026,874499,2009,8,57
16027,874499,2010,8,57
16028,874499,2011,8,57
16029,874499,2012,8,57
16030,874499,2013,8,57
16031,874499,2014,8,57
16032,874499,2015,8,57
16033,874499,2016,8,57
16034,874499,2017,8,57
16035,874501,2007,5,34
16036,874501,2007,5,34
16037,874501,2008,5,34
16038,874501,2008,5,34
16039,874501,2009,5,34
16040,874501,2009,5,34
16041,874501,2010,5,34
16042,874501,2010,5,34
16043,874501,2011,5,34
16044,874501,2011,5,34
16045,874501,2012,5,34
16046,874501,2012,5,34
16047,874501,2013,5,34
16048,874501,2013,5,34
16049,874501,2014,5,34
16050,874501,2014,5,34
16051,874501,2015,5,34
16052,874501,2015,5,34
16053,874501,2016,5,34
16054,874501,2016,5,34
16055,874501,2017,5,34
16056,874501,2017,5,34
16057,874710,2007,1,1
16058,874710,2008,1,1
16059,874710,2009,1,1
16060,874710,2010,1,1
16061,874710,2011,1,1
16062,874710,2012,1,1
16063,874710,2013,1,1
16064,874710,2014,1,1
16065,874710,2015,1,1
16066,874710,2016,1,1
16067,874710,2017,1,1
16068,874716,2007,1,4
16069,874716,2008,1,4
16070,874716,2009,1,4
16071,874716,2010,1,4
16072,874716,2011,1,4
16073,874716,2012,1,4
16074,874716,2013,1,4
16075,874716,2014,1,4
16076,874716,2015,1,4
16077,874716,2016,1,4
16078,874716,2017,1,4
16079,874866,2007,10,93
16080,874866,2008,10,93
16081,874866,2009,10,93
16082,874866,2010,10,93
16083,874866,2011,10,93
16084,874866,2012,10,93
16085,874866,2013,10,93
16086,874866,2014,10,93
16087,874866,2015,10,93
16088,874866,2016,10,93
16089,874866,2017,10,93
16090,874977,2007,5,31
16091,874977,2009,5,31
16092,874977,2010,5,31
16093,874977,2011,5,31
16094,874977,2012,5,31
16095,874977,2013,5,31
16096,874977,2014,5,31
16097,874977,2015,5,31
16098,874977,2016,5,31
16099,874977,2017,5,31
16100,875045,2007,2,7
16101,875045,2008,2,7
16102,875045,2009,2,7
16103,875045,2010,2,7
16104,875045,2011,2,7
16105,875045,2012,2,7
16106,875045,2013,2,7
16107,875045,2014,2,7
16108,875045,2015,2,7
16109,875045,2016,2,7
16110,875045,2017,2,7
16111,875320,2007,2,7
16112,875320,2008,2,7
16113,875320,2009,2,7
16114,875320,2010,2,7
16115,875320,2011,2,7
16116,875320,2012,2,7
16117,875320,2013,2,7
16118,875320,2014,2,7
16119,875320,2015,2,7
16120,875320,2016,2,7
16121,875320,2017,2,7
16122,875355,2007,10,85
16123,875355,2008,6,38
16124,875355,2009,6,38
16125,875355,2010,6,38
16126,875355,2011,6,38
16127,875355,2012,6,38
16128,875355,2013,10,85
16129,875355,2014,10,85
16130,875355,2015,10,85
16131,875355,2016,6,38
16132,875355,2017,6,38
16133,875357,2007,3,18
16134,875357,2007,3,18
16135,875357,2008,3,18
16136,875357,2008,3,18
16137,875357,2009,3,18
16138,875357,2009,3,18
16139,875357,2010,3,18
16140,875357,2010,3,18
16141,875357,2011,3,18
16142,875357,2011,3,18
16143,875357,2012,3,18
16144,875357,2012,3,18
16145,875357,2013,3,18
16146,875357,2013,3,18
16147,875357,2014,3,18
16148,875357,2014,3,18
16149,875357,2015,3,18
16150,875357,2015,3,18
16151,875357,2016,3,18
16152,875357,2016,3,18
16153,875357,2017,3,18
16154,875357,2017,3,18
16155,875582,2007,8,48
16156,875582,2008,8,48
16157,875582,2009,8,48
16158,875582,2010,8,48
16159,875582,2011,6,38
16160,875582,2012,6,38
16161,875582,2013,6,38
16162,875582,2014,8,48
16163,875582,2015,8,48
16164,875582,2016,8,48
16165,875582,2017,8,48
16166,875622,2008,2,12
16167,875622,2009,2,12
16168,875622,2010,2,12
16169,875622,2011,2,12
16170,875622,2012,2,12
16171,875622,2013,2,12
16172,875622,2014,2,12
16173,875622,2015,2,12
16174,875622,2016,2,12
16175,875622,2017,2,12
16176,875657,2007,9,74
16177,875657,2008,9,74
16178,875657,2009,9,74
16179,875657,2010,9,74
16180,875657,2011,9,74
16181,875657,2012,9,74
16182,875657,2013,9,74
16183,875657,2014,9,74
16184,875657,2015,9,74
16185,875657,2016,9,74
16186,875657,2017,9,74
16187,876167,2007,10,77
16188,876167,2008,10,77
16189,876167,2009,10,77
16190,876167,2010,10,77
16191,876167,2011,10,77
16192,876167,2012,10,77
16193,876167,2013,10,77
16194,876167,2014,10,77
16195,876167,2015,10,77
16196,876167,2016,10,77
16197,876167,2017,10,77
16198,876427,2007,10,100
16199,876427,2008,10,100
16200,876427,2009,10,100
16201,876427,2010,10,100
16202,876427,2011,10,100
16203,876427,2012,10,100
16204,876427,2013,10,100
16205,876427,2014,6,38
16206,876427,2015,6,38
16207,876427,2016,6,38
16208,876427,2017,6,38
16209,876523,2011,10,97
16210,876523,2012,10,97
16211,876523,2013,10,97
16212,876523,2014,10,97
16213,876523,2015,10,97
16214,876523,2016,10,97
16215,876523,2017,10,97
16216,876883,2007,10,84
16217,876883,2008,10,84
16218,876883,2009,10,84
16219,876883,2010,10,84
16220,876883,2011,10,84
16221,876883,2012,10,84
16222,876883,2013,10,84
16223,876883,2014,10,84
16224,876883,2015,10,84
16225,876883,2016,10,84
16226,876883,2017,10,84
16227,877212,2007,9,71
16228,877212,2008,9,71
16229,877212,2009,9,71
16230,877212,2010,9,71
16231,877212,2011,9,71
16232,877212,2012,9,71
16233,877212,2013,9,71
16234,877212,2014,9,71
16235,877212,2015,9,71
16236,877212,2016,9,71
16237,877212,2017,9,71
16238,877422,2007,7,42
16239,877422,2008,7,42
16240,877422,2009,7,42
16241,877422,2010,7,42
16242,877422,2011,7,42
16243,877422,2012,7,42
16244,877422,2014,7,42
16245,877422,2015,7,42
16246,877422,2016,7,42
16247,877422,2017,7,42
16248,877890,2007,10,77
16249,877890,2008,10,77
16250,877890,2009,10,77
16251,877890,2010,10,77
16252,877890,2011,10,77
16253,877890,2012,10,77
16254,877890,2013,10,77
16255,877890,2014,10,77
16256,877890,2015,10,77
16257,877890,2016,10,77
16258,877890,2017,10,77
16259,878526,2007,1,1
16260,878526,2008,1,1
16261,878526,2009,1,1
16262,878526,2010,1,1
16263,878526,2011,1,1
16264,878526,2012,1,1
16265,878526,2013,1,1
16266,878526,2014,1,1
16267,878526,2015,1,1
16268,878526,2016,1,1
16269,878526,2017,1,1
16270,878726,2007,7,41
16271,878726,2008,7,41
16272,878726,2009,7,41
16273,878726,2010,7,41
16274,878726,2011,7,41
16275,878726,2012,7,41
16276,878726,2013,7,41
16277,878726,2014,7,41
16278,878726,2015,7,41
16279,878726,2016,7,41
16280,878726,2017,7,41
16281,878927,2007,8,53
16282,878927,2008,8,53
16283,878927,2009,8,53
16284,878927,2010,8,53
16285,878927,2011,8,53
16286,878927,2012,8,53
16287,878927,2013,8,53
16288,878927,2014,8,53
16289,878927,2015,8,53
16290,878927,2016,8,53
16291,878927,2017,8,53
16292,879169,2007,2,7
16293,879169,2008,2,7
16294,879169,2009,2,7
16295,879169,2010,2,7
16296,879169,2011,2,7
16297,879169,2012,2,7
16298,879169,2013,2,7
16299,879169,2014,2,7
16300,879169,2015,2,7
16301,879169,2016,2,7
16302,879169,2017,2,7
16303,879407,2007,2,11
16304,879407,2008,2,11
16305,879407,2009,2,11
16306,879407,2010,2,11
16307,879407,2011,2,11
16308,879407,2012,2,11
16309,879407,2016,2,13
16310,879407,2017,2,13
16311,879585,2007,10,79
16312,879585,2008,10,79
16313,879585,2009,10,79
16314,879585,2010,10,79
16315,879585,2011,10,79
16316,879585,2012,10,79
16317,879585,2013,10,79
16318,879585,2014,10,79
16319,879585,2015,6,38
16320,879585,2016,6,38
16321,879585,2017,6,38
16322,879635,2007,6,38
16323,879635,2008,3,20
16324,879635,2009,3,20
16325,879635,2010,3,20
16326,879635,2011,3,20
16327,879635,2012,3,20
16328,879635,2013,3,20
16329,879635,2014,3,20
16330,879635,2015,3,20
16331,879635,2016,3,20
16332,879635,2017,3,20
16333,879682,2007,1,1
16334,879682,2008,1,1
16335,879682,2009,1,1
16336,879682,2010,1,1
16337,879682,2011,1,1
16338,879682,2012,1,1
16339,879682,2013,1,1
16340,879682,2014,2,12
16341,879682,2015,2,12
16342,879682,2016,2,12
16343,879682,2017,2,12
16344,879993,2007,2,12
16345,879993,2008,2,12
16346,879993,2009,2,12
16347,879993,2010,2,12
16348,879993,2011,2,12
16349,880117,2007,7,45
16350,880117,2008,7,45
16351,880117,2009,7,45
16352,880117,2010,7,45
16353,880117,2011,7,45
16354,880117,2012,7,45
16355,880117,2013,7,45
16356,880117,2014,7,45
16357,880117,2015,7,45
16358,880117,2016,7,45
16359,880117,2017,7,45
16360,880432,2007,1,1
16361,880432,2008,1,1
16362,880432,2009,1,1
16363,880432,2010,1,1
16364,880432,2011,1,1
16365,880432,2012,1,1
16366,880432,2013,1,1
16367,880432,2014,1,1
16368,880432,2016,1,1
16369,880432,2016,1,1
16370,880432,2017,1,1
16371,880631,2011,10,90
16372,880631,2012,10,90
16373,880631,2013,10,90
16374,880631,2014,10,90
16375,880631,2015,6,38
16376,880631,2016,10,90
16377,880631,2017,10,90
16378,880807,2007,8,54
16379,880807,2008,8,54
16380,880807,2009,8,54
16381,880807,2010,8,54
16382,880807,2011,8,54
16383,880807,2012,8,54
16384,880807,2013,8,54
16385,880807,2014,8,54
16386,880807,2016,8,54
16387,880807,2017,8,54
16388,881524,2007,2,12
16389,881524,2008,2,12
16390,881524,2009,2,12
16391,881524,2010,2,12
16392,881524,2011,2,12
16393,881524,2012,2,12
16394,881524,2013,2,12
16395,881524,2014,2,12
16396,881524,2015,6,38
16397,881524,2016,6,38
16398,881524,2017,6,38
16399,882095,2007,2,7
16400,882095,2008,2,7
16401,882095,2009,2,7
16402,882095,2010,2,7
16403,882095,2011,2,7
16404,882095,2012,2,7
16405,882095,2013,2,7
16406,882095,2014,2,7
16407,882095,2015,2,7
16408,882095,2016,2,7
16409,882095,2017,2,7
16410,882104,2007,2,9
16411,882104,2008,10,84
16412,882104,2009,10,84
16413,882104,2010,10,84
16414,882104,2011,10,84
16415,882104,2012,10,84
16416,882104,2013,10,84
16417,882104,2014,10,84
16418,882104,2015,10,84
16419,882104,2016,10,84
16420,882104,2017,10,84
16421,882291,2008,1,5
16422,882291,2009,1,5
16423,882291,2010,1,5
16424,882291,2011,1,5
16425,882291,2012,1,5
16426,882291,2013,1,5
16427,882291,2014,1,5
16428,882291,2015,1,5
16429,882291,2016,1,5
16430,882291,2017,1,5
16431,882508,2007,9,67
16432,882508,2008,9,67
16433,882508,2009,9,67
16434,882508,2010,9,67
16435,882508,2011,9,67
16436,882508,2012,9,67
16437,882508,2013,9,67
16438,882508,2014,9,67
16439,882508,2015,9,67
16440,882508,2016,9,67
16441,882508,2017,9,67
16442,882509,2007,2,11
16443,882509,2008,2,11
16444,882796,2007,2,11
16445,882796,2008,2,11
16446,882796,2009,2,11
16447,882796,2010,2,11
16448,882796,2011,2,11
16449,882796,2012,2,11
16450,882796,2013,2,11
16451,882796,2014,2,11
16452,882796,2015,2,11
16453,882796,2016,2,11
16454,882796,2017,2,11
16455,883237,2008,10,90
16456,883237,2008,10,90
16457,883237,2009,10,90
16458,883237,2009,10,90
16459,883237,2010,10,90
16460,883237,2010,10,90
16461,883237,2011,10,90
16462,883237,2011,10,90
16463,883237,2012,10,90
16464,883237,2012,10,90
16465,883237,2013,10,90
16466,883237,2013,10,90
16467,883237,2014,10,90
16468,883237,2014,10,90
16469,883237,2015,10,90
16470,883237,2015,10,90
16471,883237,2016,10,90
16472,883237,2016,10,90
16473,883237,2017,10,90
16474,883237,2017,10,90
16475,883241,2007,9,67
16476,883241,2008,9,67
16477,883241,2009,9,67
16478,883241,2010,9,67
16479,883241,2011,9,67
16480,883241,2012,9,67
16481,883241,2013,9,67
16482,883241,2014,9,67
16483,883241,2015,9,67
16484,883241,2016,9,67
16485,883241,2017,9,67
16486,883569,2007,7,40
16487,883569,2008,7,40
16488,883569,2009,7,40
16489,883569,2010,7,40
16490,883569,2011,7,40
16491,883569,2012,7,40
16492,883569,2013,7,40
16493,883569,2014,7,40
16494,883569,2015,7,40
16495,883569,2016,7,40
16496,883569,2017,7,40
16497,883945,2007,8,53
16498,883945,2008,8,53
16499,883945,2009,8,53
16500,883945,2010,8,53
16501,883945,2011,8,53
16502,883945,2012,8,53
16503,883945,2013,8,53
16504,883945,2014,8,53
16505,883945,2015,8,53
16506,883945,2017,8,53
16507,883948,2007,3,20
16508,883948,2008,3,20
16509,883948,2009,3,20
16510,883948,2010,3,20
16511,883948,2011,3,20
16512,883948,2012,3,20
16513,883948,2013,3,20
16514,883948,2014,3,20
16515,883948,2015,3,20
16516,883948,2016,3,20
16517,883948,2017,3,20
16518,883975,2007,2,11
16519,883975,2008,2,11
16520,883975,2009,2,11
16521,883975,2010,2,11
16522,883975,2011,2,11
16523,883975,2012,2,11
16524,883975,2013,2,11
16525,883975,2014,2,11
16526,883975,2015,2,11
16527,883975,2016,1,1
16528,883975,2017,1,1
16529,883984,2007,1,1
16530,883984,2008,1,1
16531,883984,2009,1,1
16532,883984,2010,1,1
16533,883984,2011,1,1
16534,883984,2012,1,1
16535,883984,2013,1,1
16536,883984,2014,1,1
16537,883984,2015,1,1
16538,883984,2016,1,1
16539,883984,2017,1,1
16540,884144,2007,10,77
16541,884144,2008,6,38
16542,884144,2010,6,38
16543,884144,2011,10,77
16544,884144,2012,6,38
16545,884144,2013,10,77
16546,884144,2014,6,38
16547,884144,2015,10,77
16548,884144,2016,10,77
16549,884144,2017,10,77
16550,884624,2007,1,1
16551,884624,2008,6,38
16552,884624,2009,6,38
16553,884624,2010,1,1
16554,884624,2011,1,1
16555,884624,2012,1,1
16556,884624,2013,1,1
16557,884624,2014,6,38
16558,884624,2015,6,38
16559,884624,2016,6,38
16560,884624,2017,6,38
16561,884629,2007,2,12
16562,884629,2008,2,12
16563,884629,2009,2,12
16564,884629,2010,2,12
16565,884629,2011,2,12
16566,884629,2012,2,12
16567,884940,2007,7,41
16568,884940,2008,7,41
16569,884940,2009,7,41
16570,884940,2010,7,41
16571,884940,2011,7,41
16572,884940,2012,7,41
16573,884940,2013,7,41
16574,884940,2014,7,41
16575,884940,2015,7,41
16576,884940,2016,7,41
16577,884940,2017,7,41
16578,885307,2007,8,63
16579,885307,2008,8,63
16580,885307,2009,8,63
16581,885307,2010,8,63
16582,885307,2011,8,63
16583,885307,2012,8,63
16584,885307,2013,8,63
16585,885307,2014,8,63
16586,885307,2015,8,63
16587,885307,2016,8,63
16588,885307,2017,8,63
16589,885462,2007,10,87
16590,885462,2008,6,36
16591,885462,2009,6,36
16592,885462,2010,10,87
16593,885462,2011,10,87
16594,885462,2012,10,87
16595,885462,2013,10,87
16596,885462,2014,10,87
16597,885462,2015,10,87
16598,885462,2016,10,87
16599,885462,2017,10,87
16600,885508,2007,4,30
16601,885508,2008,6,38
16602,885508,2009,6,38
